580,0.5,-0.022469007
580,0.75,-0.036400119
580,1,-0.05025728
590,0,0
590,0.25,-0.012519904
590,0.5,-0.022782471
590,0.75,-0.036948121
590,1,-0.050998439
600,0,0
600,0.25,-0.012716063
600,0.5,-0.02309563
600,0.75,-0.037496709
600,1,-0.051740288
610,0,0
610,0.25,-0.0129125
610,0.5,-0.023408483
610,0.75,-0.038045852
610,1,-0.052482788
620,0,0
620,0.25,-0.013109205
620,0.5,-0.023721028
620,0.75,-0.038595524
620,1,-0.053225899
630,0,0
630,0.25,-0.013306169
630,0.5,-0.024033262
630,0.75,-0.039145699
630,1,-0.053969586
640,0,0
640,0.25,-0.013503383
640,0.5,-0.024345186
640,0.75,-0.039696352
640,1,-0.054713816
650,0,0
650,0.25,-0.013700839
650,0.5,-0.0246568
650,0.75,-0.040247458
650,1,-0.055458553
660,0,0
660,0.25,-0.013898528
660,0.5,-0.024968104
660,0.75,-0.040798998
660,1,-0.05620377
670,0,0
670,0.25,-0.014096443
670,0.5,-0.0252791
670,0.75,-0.041350948
670,1,-0.056949435
680,0,0
680,0.25,-0.014294577
680,0.5,-0.025589789
680,0.75,-0.041903289
680,1,-0.057695522
690,0,0
690,0.25,-0.014492923
690,0.5,-0.025900172
690,0.75,-0.042456003
690,1,-0.058442005
700,0,0
700,0.25,-0.014691473
700,0.5,-0.026210254
700,0.75,-0.043009069
700,1,-0.059188858
710,0,0
710,0.25,-0.014890221
710,0.5,-0.026520034
710,0.75,-0.04356247
710,1,-0.059936057
720,0,0
720,0.25,-0.015089161
720,0.5,-0.026829517
720,0.75,-0.04411619
720,1,-0.06068358
730,0,0
730,0.25,-0.015288288
730,0.5,-0.027138706
730,0.75,-0.044670215
730,1,-0.061431407
740,0,0
740,0.25,-0.015487596
740,0.5,-0.027447602
740,0.75,-0.045224528
740,1,-0.062179516
750,0,0
750,0.25,-0.015687078
750,0.5,-0.027756211
750,0.75,-0.045779115
750,1,-0.062927888
760,0,0
760,0.25,-0.015886731
760,0.5,-0.028064534
760,0.75,-0.046333963
760,1,-0.063676506
770,0,0
770,0.25,-0.016086549
770,0.5,-0.028372575
770,0.75,-0.046889057
770,1,-0.064425351
780,0,0
780,0.25,-0.016286527
780,0.5,-0.028680339
780,0.75,-0.047444387
780,1,-0.065174407
790,0,0
790,0.25,-0.016486661
790,0.5,-0.028987828
790,0.75,-0.047999939
790,1,-0.065923658
800,0,0
800,0.25,-0.016686944
800,0.5,-0.029295046
800,0.75,-0.048555703
800,1,-0.066673088
810,0,0
810,0.25,-0.016887375
810,0.5,-0.029601997
810,0.75,-0.049111668
810,1,-0.067422685
820,0,0
820,0.25,-0.01708795
820,0.5,-0.029908683
820,0.75,-0.049667823
820,1,-0.068172434
830,0,0
830,0.25,-0.017288663
830,0.5,-0.03021511
830,0.75,-0.050224158
830,1,-0.068922322
840,0,0
840,0.25,-0.017489511
